dcterms:media,dcterms:subject,Expected
E-1_Arquin_026_0107.jpg,"buildings (structures), casinos, fronts (architectural), lawns (landscaped grass), gardens (open spaces)",5
E-1_Arquin_026_0108.jpg,"buildings (structures), casinos, façades, windows, elevations (building divisions)",5
E-1_Arquin_026_0109.jpg,"buildings (structures), casinos, façades, windows, elevations (building divisions), streets",6
E-1_Arquin_026_0110.jpg,"buildings (structures), casinos, façades, windows, elevations (building divisions), streets",6
E-1_Arquin_026_0111.jpg,"beaches, bathing beaches, streets, promenades (walkways), beach architecture, buildings (structures), street lighting units, automobiles, hotels (built public accommodations)",9
E-1_Arquin_026_0112.jpg,"beaches, bathing beaches, streets, promenades (walkways), beach architecture, buildings (structures), pedestrians, street lighting units, automobiles",9
E-1_Arquin_026_0113.jpg,"beaches, bathing beaches, streets, promenades (walkways), buildings (structures), pedestrians, street lighting units, automobiles",8
E-1_Arquin_026_0114.jpg,"beaches, bathing beaches, promenades (walkways), buildings (structures), anonymous people, tent structures, seas",7
E-1_Arquin_026_0115.jpg,"beaches, bathing beaches, promenades (walkways), buildings (structures), anonymous people, tent structures, seas",7
E-1_Arquin_026_0116.jpg,"beaches, bathing beaches, promenades (walkways), buildings (structures), anonymous people, pedestrians, streets, beach architecture",8
E-1_Arquin_026_0117.jpg,"casinos, fronts (architectural), windows, elevations (building divisions), pedestrians, entrances, stairs, promenades (walkways)",8
E-1_Arquin_026_0118.jpg,"casinos, fronts (architectural), windows, pedestrians, promenades (walkways), signboards",6
E-1_Arquin_026_0119.jpg,"casinos, fronts (architectural), windows, elevations (building divisions), pedestrians, entrances, stairs, promenades (walkways)",8
E-1_Arquin_026_0120.jpg,"casinos, fronts (architectural), windows, elevations (building divisions), pedestrians, entrances, stairs, promenades (walkways)",8
E-1_Arquin_026_0121.jpg,"casinos, fronts (architectural), windows, elevations (building divisions), pedestrians, entrances, stairs, promenades (walkways)",8
E-1_Arquin_026_0122.jpg,"casinos, fronts (architectural), windows, elevations (building divisions), pedestrians, entrances, stairs, promenades (walkways)",8
E-1_Arquin_026_0123.jpg,"casinos, fronts (architectural), windows, elevations (building divisions), pedestrians, entrances, stairs, promenades (walkways)",8
E-1_Arquin_026_0124.jpg,"casinos, façades, windows, elevations (building divisions), pedestrians, entrances, stairs, promenades (walkways), flags",9
E-1_Arquin_026_0125.jpg,"buildings (structures), façades, architectural ornament, trees, vegetation",5
E-1_Arquin_026_0126.jpg,"buildings (structures), fronts (architectural), windows, streets, pedestrians, elevations (building divisions)",6
E-1_Arquin_026_0127.jpg,"buildings (structures), fronts (architectural), windows, streets, pedestrians, elevations (building divisions), utilities buildings",7
E-1_Arquin_026_0128.jpg,"buildings (structures), fronts (architectural), streets, pedestrians, elevations (building divisions), pharmaceutical companies, signs (declatory or advertising artifacts)",7
E-1_Arquin_026_0129.jpg,"buildings (structures), fronts (architectural), streets, pedestrians, pharmaceutical companies, entrances, windows",7
E-1_Arquin_026_0130.jpg,"buildings (structures), fronts (architectural), streets, pedestrians, elevations (building divisions), pharmaceutical companies, signs (declatory or advertising artifacts)",7
E-1_Arquin_026_0131.jpg,,0
E-1_Arquin_026_0132.jpg,"buildings (structures), fronts (architectural), windows, construction sites",4
E-1_Arquin_026_0133.jpg,"buildings (structures), fronts (architectural), windows, construction sites",4
E-1_Arquin_026_0134.jpg,"buildings (structures), fronts (architectural), windows, construction sites",4
E-1_Arquin_026_0135.jpg,"buildings (structures), fronts (architectural), windows, construction sites, balconies, entrances",6
E-1_Arquin_026_0136.jpg,"buildings (structures), fronts (architectural), windows, balconies, damage (condition)",5
E-1_Arquin_026_0137.jpg,"residential structures, apartments, façades, windows, balconies, trees, polychrome façades",7
E-1_Arquin_026_0138.jpg,"residential structures, apartments, façades, windows, ruins, arches",6
E-1_Arquin_026_0139.jpg,"residential structures, apartments, façades, windows, balconies, polychrome façades, piers (supporting elements)",7
E-1_Arquin_026_0140.jpg,"residential structures, apartments, façades, windows, balconies, polychrome façades, driveways, automobiles, trees, piers (supporting elements)",10
E-1_Arquin_026_0141.jpg,"residential structures, apartments, façades, windows, balconies, polychrome façades, driveways, trees, piers (supporting elements)",9
E-1_Arquin_026_0142.jpg,"residential structures, apartments, façades, windows, balconies, polychrome façades, driveways, trees, elevations (building divisions), piers (supporting elements)",10
E-1_Arquin_026_0143.jpg,"residential structures, apartments, façades, windows, balconies, polychrome façades, driveways, trees, elevations (building divisions), piers (supporting elements)",10
E-1_Arquin_026_0144.jpg,"residential structures, apartments, façades, windows, balconies, polychrome façades, trees, elevations (building divisions), piers (supporting elements)",9
E-1_Arquin_026_0145.jpg,"residential structures, apartments, façades, windows, balconies, polychrome façades, elevations (building divisions), corners (object portions), piers (supporting elements)",9
E-1_Arquin_026_0146.jpg,"residential structures, apartments, façades, windows, balconies, polychrome façades, elevations (building divisions), trees, promenades (walkways), piers (supporting elements)",10
E-1_Arquin_026_0147.jpg,"residential structures, apartments, façades, windows, balconies, polychrome façades, elevations (building divisions)",7
E-1_Arquin_026_0148.jpg,"residential structures, apartments, façades, windows, balconies, polychrome façades, elevations (building divisions)",7
E-1_Arquin_026_0149.jpg,"residential structures, apartments, façades, polychrome façades, piers (supporting elements), driveways",6
E-1_Arquin_026_0149a.jpg,"residential structures, apartments, façades, windows, balconies, trees, polychrome façades",7
E-1_Arquin_026_0149b.jpg,"residential structures, apartments, façades, windows, balconies, trees, polychrome façades, streets, bushes",9
E-1_Arquin_026_0149c.jpg,"residential structures, apartments, façades, windows, balconies, trees, piers (supporting elements)",7
E-1_Arquin_026_0149d.jpg,"residential structures, apartments, façades, windows, balconies, polychrome façades, trees, promenades (walkways), piers (supporting elements), stairs",10
E-1_Arquin_026_0149e.jpg,"residential structures, apartments, façades, windows, balconies, polychrome façades, trees, promenades (walkways), piers (supporting elements), stairs",10
E-1_Arquin_026_0149f.jpg,"residential structures, apartments, façades, windows, balconies, polychrome façades, trees, promenades (walkways), piers (supporting elements), stairs",10
E-1_Arquin_026_0149g.jpg,"residential structures, apartments, façades, windows, balconies, polychrome façades, trees, promenades (walkways), piers (supporting elements), stairs",10
E-1_Arquin_026_0149h.jpg,"residential structures, apartments, façades, windows, balconies, trees, polychrome façades",7
E-1_Arquin_026_0149i.jpg,"residential structures, apartments, façades, windows, balconies, trees, polychrome façades",7
E-1_Arquin_026_0150.jpg,"buildings (structures), trees, promenades (walkways), façades, entrances",5
E-1_Arquin_026_0150a.jpg,"buildings (structures), trees, promenades (walkways), façades, entrances, jugs (vessels)",6
E-1_Arquin_026_0151.jpg,"buildings (structures), façades, balconies, windows, flower gardens, trees, streets",7
E-1_Arquin_026_0152.jpg,"residential structures, streets, trees, fronts (architectural), windows, balconies, skylines",7
E-1_Arquin_026_0155.jpg,"streets, buildings (structures), masonry (building materials), windows, piers (supporting elements), balconies, entrances",7
E-1_Arquin_026_0156.jpg,"streets, buildings (structures), windows, piers (supporting elements), trees, domes (architectural elements)",6
E-1_Arquin_026_0163.jpg,"streets, buildings (structures), windows, piers (supporting elements), balconies",5
E-1_Arquin_026_0170.jpg,"buildings (structures), promenades (walkways), trees, sculpture (visual works), mosaics (visual works)",5
E-1_Arquin_026_0171.jpg,"buildings (structures), promenades (walkways), trees, sculpture (visual works), mosaics (visual works), fountains",6
E-1_Arquin_026_0172.jpg,"promenades (walkways), trees, sculpture (visual works), mosaics (visual works), fountains, pools (bodies of water)",6
E-1_Arquin_026_0173.jpg,"promenades (walkways), trees, sculpture (visual works), mosaics (visual works), fountains, pools (bodies of water), buildings (structures)",7
E-1_Arquin_026_0174.jpg,"promenades (walkways), trees, sculpture (visual works), mosaics (visual works), fountains, pools (bodies of water)",6
E-1_Arquin_026_0175.jpg,"promenades (walkways), trees, sculpture (visual works), mosaics (visual works), fountains, pools (bodies of water), buildings (structures)",7
E-1_Arquin_026_0176.jpg,"promenades (walkways), trees, sculpture (visual works), mosaics (visual works), fountains, pools (bodies of water), buildings (structures)",7
E-1_Arquin_026_0179.jpg,"promenades (walkways), trees, sculpture (visual works), mosaics (visual works), fountains, pools (bodies of water), buildings (structures)",7
E-1_Arquin_026_0183.jpg,"universities (buildings), façades, elevations (building divisions), lawns (landscaped grass), patterns (design elements), flags, sculpture (visual works)",7
E-1_Arquin_026_0186.jpg,"universities (buildings), façades, elevations (building divisions), lawns (landscaped grass), patterns (design elements), flags, sculpture (visual works), reflecting pools",8
E-1_Arquin_026_0188.jpg,"universities (buildings), façades, lawns (landscaped grass), patterns (design elements), flags, sculpture (visual works), reflecting pools",7
E-1_Arquin_026_0191.jpg,"universities (buildings), porches, columns (architectural elements)",3
E-1_Arquin_026_0192.jpg,"universities (buildings), façades, patterns (design elements), windows",4
E-1_Arquin_026_0193.jpg,"universities (buildings), porches, columns (architectural elements), mosaics (visual works), automobiles",5
E-1_Arquin_026_0194.jpg,"universities (buildings), façades, patterns (design elements), windows, lawns (landscaped grass), trees, walkways",7
E-1_Arquin_026_0195.jpg,"universities (buildings), façades, windows, walkways",4
E-1_Arquin_026_0196.jpg,"universities (buildings), façades, benches (furniture), signs (declatory or advertising artifacts)",4
E-1_Arquin_026_0197.jpg,"universities (buildings), façades, signs (declatory or advertising artifacts), balconies",4
E-1_Arquin_026_0198.jpg,"universities (buildings), façades, balconies, mural paintings (visual works), doors",5
E-1_Arquin_026_0199.jpg,"universities (buildings), façades, balconies, mural paintings (visual works), doors",5
E-1_Arquin_026_0200.jpg,"spas (health resorts), trees, vegetation, buildings (structures), waterfalls (natural bodies of water)",5
E-1_Arquin_026_0201.jpg,"spas (health resorts), trees, vegetation, buildings (structures), hills (landforms), man-made vegetation features",6
E-1_Arquin_026_0202.jpg,"spas (health resorts), trees, vegetation, buildings (structures), hills (landforms)",5
E-1_Arquin_026_0203.jpg,"spas (health resorts), trees, vegetation, hills (landforms), landscapes (environments)",5
E-1_Arquin_026_0204.jpg,"spas (health resorts), trees, vegetation, buildings (structures), waterfalls (natural bodies of water), pools (bodies of water)",6
E-1_Arquin_026_0205.jpg,"spas (health resorts), trees, buildings (structures), man-made vegetation features, hills (landforms)",5
E-1_Arquin_026_0206.jpg,"spas (health resorts), trees, vegetation, hills (landforms), landscapes (environments), flowers (plant components)",6
E-1_Arquin_026_0207.jpg,"spas (health resorts), trees, buildings (structures), man-made vegetation features, hills (landforms), balconies",6
E-1_Arquin_026_0208.jpg,"spas (health resorts), trees, landscapes (environments), flower gardens",4
E-1_Arquin_026_0209.jpg,"spas (health resorts), trees, landscapes (environments), flower gardens",4
E-1_Arquin_026_0210.jpg,"spas (health resorts), trees, landscapes (environments), flower gardens",4
E-1_Arquin_026_0211.jpg,"spas (health resorts), trees, landscapes (environments), flower gardens, buildings (structures)",5
E-1_Arquin_026_0212.jpg,"spas (health resorts), trees, buildings (structures), balconies",4
E-1_Arquin_026_0213.jpg,"spas (health resorts), trees, buildings (structures), balconies, driveways, hills (landforms), gardens (open spaces), waterfalls (natural bodies of water)",8
E-1_Arquin_026_0214.jpg,"spas (health resorts), trees, buildings (structures), balconies, gardens (open spaces), vertical gardens",6
E-1_Arquin_026_0215.jpg,"spas (health resorts), trees, buildings (structures), gardens (open spaces), windows",5
E-1_Arquin_026_0216.jpg,"spas (health resorts), trees, buildings (structures), gardens (open spaces), windows",5
E-1_Arquin_026_0217.jpg,"spas (health resorts), trees, buildings (structures), gardens (open spaces), windows, walkways",6
E-1_Arquin_026_0218.jpg,"spas (health resorts), trees, buildings (structures), balconies, vertical gardens",5
E-1_Arquin_026_0219.jpg,"spas (health resorts), buildings (structures), loggias, lamps (lighting devices)",4
E-1_Arquin_026_0220.jpg,"spas (health resorts), buildings (structures), lobbies, furniture, windows",5
E-1_Arquin_026_0221.jpg,"spas (health resorts), buildings (structures), lobbies, furniture, windows",5
E-1_Arquin_026_0222.jpg,"spas (health resorts), trees, landscapes (environments), vegetation",4
E-1_Arquin_026_0223.jpg,"spas (health resorts), trees, landscapes (environments), vegetation",4
E-1_Arquin_026_0224.jpg,"spas (health resorts), trees, landscapes (environments), vegetation",4
E-1_Arquin_026_0225.jpg,"spas (health resorts), trees, landscapes (environments), vegetation",4
E-1_Arquin_026_0226.jpg,"spas (health resorts), landscapes (environments), vegetation, flowers (plant components)",4
E-1_Arquin_026_0227.jpg,"spas (health resorts), landscapes (environments), vegetation, hills (landforms), trees",5
E-1_Arquin_026_0228.jpg,"spas (health resorts), landscapes (environments), vegetation, flowers (plant components)",4
E-1_Arquin_026_0235.jpg,"streets, buildings (structures), construction sites, automobiles, trees",5
E-1_Arquin_026_0236.jpg,"streets, buildings (structures), construction sites, automobiles, trees",5
E-1_Arquin_026_0237.jpg,"streets, high-rise buildings, automobiles, trees, statues",5
E-1_Arquin_026_0238.jpg,"streets, high-rise buildings, automobiles, trees, statues",5
E-1_Arquin_026_0241.jpg,"streets, high-rise buildings, automobiles, trees, traffic",5
E-1_Arquin_026_0249.jpg,"streets, buildings (structures), skyscrapers, windows, spires",5
E-1_Arquin_026_0250.jpg,"streets, buildings (structures), skyscrapers, windows",4
E-1_Arquin_026_0253.jpg,"pavilions (subsidiary buildings), boats, murals (general, decorations on wall), fronts (architectural), mosaics (visual works)",6
E-1_Arquin_026_0254.jpg,"pavilions (subsidiary buildings), boats, murals (general, decorations on wall), fronts (architectural), mosaics (visual works)",6
E-1_Arquin_026_0256.jpg,"pavilions (subsidiary buildings), murals (general, decorations on wall), fronts (architectural), mosaics (visual works)",5
E-1_Arquin_026_0262.jpg,"universities (buildings), stadiums, mosaics (visual works), architectural sculpture, entrances",5
E-1_Arquin_026_0263.jpg,"universities (buildings), stadiums, mosaics (visual works), architectural sculpture",4
E-1_Arquin_026_0267.jpg,"universities (buildings), stadiums, soccer fields, soccer players",4
E-1_Arquin_026_0268.jpg,"universities (buildings), façades, windows, promenades (walkways), trees, entrances, architectural views",7
E-1_Arquin_026_0269.jpg,"universities (buildings), murals (general, decorations on wall), fronts (architectural), architectural views",5
